"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_len"
NA,NA,"GDR_18_1","7","44","1","GDR_18_1_R7N44",2017,NA,NA
NA,NA,"GDR_18_1","7","44","2","GDR_18_1_R7N44",2017,NA,NA
NA,NA,"GDR_18_1","7","44","3","GDR_18_1_R7N44",2017,NA,NA
NA,NA,"GDR_18_1","7","45","1","GDR_18_1_R7N45",2017,NA,NA
NA,NA,"GDR_18_1","7","45","2","GDR_18_1_R7N45",2017,NA,NA
NA,NA,"GDR_18_1","7","45","3","GDR_18_1_R7N45",2017,NA,NA
NA,NA,"GDR_18_1","7","46","1","GDR_18_1_R7N46",2017,NA,NA
NA,NA,"GDR_18_1","7","46","2","GDR_18_1_R7N46",2017,NA,NA
NA,NA,"GDR_18_1","7","46","3","GDR_18_1_R7N46",2017,NA,NA
NA,NA,"GDR_18_1","7","47","1","GDR_18_1_R7N47",2017,NA,NA
NA,NA,"GDR_18_1","7","47","2","GDR_18_1_R7N47",2017,NA,NA
NA,NA,"GDR_18_1","7","47","3","GDR_18_1_R7N47",2017,NA,NA
NA,NA,"GDR_18_1","7","48","1","GDR_18_1_R7N48",2017,NA,NA
NA,NA,"GDR_18_1","7","48","2","GDR_18_1_R7N48",2017,NA,NA
NA,NA,"GDR_18_1","7","48","3","GDR_18_1_R7N48",2017,NA,NA
NA,NA,"GDR_18_1","7","49","1","GDR_18_1_R7N49",2017,NA,NA
NA,NA,"GDR_18_1","7","49","2","GDR_18_1_R7N49",2017,NA,NA
NA,NA,"GDR_18_1","7","49","3","GDR_18_1_R7N49",2017,NA,NA
NA,NA,"GDR_18_1","7","5","1","GDR_18_1_R7N5",2017,NA,NA
NA,NA,"GDR_18_1","7","5","2","GDR_18_1_R7N5",2017,NA,NA
NA,NA,"GDR_18_1","7","5","3","GDR_18_1_R7N5",2017,NA,NA
NA,NA,"GDR_18_1","7","50","1","GDR_18_1_R7N50",2017,NA,NA
NA,NA,"GDR_18_1","7","50","2","GDR_18_1_R7N50",2017,NA,NA
NA,NA,"GDR_18_1","7","50","3","GDR_18_1_R7N50",2017,NA,NA
"FBR3N93","gxr","GDR_18_1","7","6","1","GDR_18_1_R7N6",2017,1,1330
"FBR3N93","gxr","GDR_18_1","7","6","2","GDR_18_1_R7N6",2017,1,1360
"FBR3N93","gxr","GDR_18_1","7","6","3","GDR_18_1_R7N6",2017,1,1285
"FBR3N94","gxr","GDR_18_1","7","7","1","GDR_18_1_R7N7",2017,0,1280
"FBR3N94","gxr","GDR_18_1","7","7","2","GDR_18_1_R7N7",2017,0,1205
"FBR3N94","gxr","GDR_18_1","7","7","3","GDR_18_1_R7N7",2017,0,1210
"FBR3N95","gxr","GDR_18_1","7","8","1","GDR_18_1_R7N8",2017,1,1215
"FBR3N95","gxr","GDR_18_1","7","8","2","GDR_18_1_R7N8",2017,1,1380
"FBR3N95","gxr","GDR_18_1","7","8","3","GDR_18_1_R7N8",2017,1,1185
NA,NA,"GDR_18_1","7","9","1","GDR_18_1_R7N9",2017,NA,NA
NA,NA,"GDR_18_1","7","9","2","GDR_18_1_R7N9",2017,NA,NA
NA,NA,"GDR_18_1","7","9","3","GDR_18_1_R7N9",2017,NA,NA
NA,NA,"LA","10","1","1","LA_R10N1",2017,NA,NA
NA,NA,"LA","10","1","2","LA_R10N1",2017,NA,NA
NA,NA,"LA","10","1","3","LA_R10N1",2017,NA,NA
NA,NA,"LA","10","10","1","LA_R10N10",2017,NA,NA
NA,NA,"LA","10","10","2","LA_R10N10",2017,NA,NA
NA,NA,"LA","10","10","3","LA_R10N10",2017,NA,NA
"LAR5N104","pxa","LA","10","11","1","LA_R10N11",2017,1,560
"LAR5N104","pxa","LA","10","11","2","LA_R10N11",2017,1,545
"LAR5N104","pxa","LA","10","11","3","LA_R10N11",2017,1,380
"LAR5N105","pxa","LA","10","12","1","LA_R10N12",2017,1,670
"LAR5N105","pxa","LA","10","12","2","LA_R10N12",2017,1,NA
"LAR5N105","pxa","LA","10","12","3","LA_R10N12",2017,1,NA
NA,NA,"LA","10","13","1","LA_R10N13",2017,NA,NA
NA,NA,"LA","10","13","2","LA_R10N13",2017,NA,NA
NA,NA,"LA","10","13","3","LA_R10N13",2017,NA,NA
"LAR5N107","pxa","LA","10","14","1","LA_R10N14",2017,1,495
"LAR5N107","pxa","LA","10","14","2","LA_R10N14",2017,1,455
"LAR5N107","pxa","LA","10","14","3","LA_R10N14",2017,1,615
"LAR5N108","pxa","LA","10","15","1","LA_R10N15",2017,0,1395
"LAR5N108","pxa","LA","10","15","2","LA_R10N15",2017,0,1295
"LAR5N108","pxa","LA","10","15","3","LA_R10N15",2017,0,1300
NA,NA,"LA","10","16","1","LA_R10N16",2017,NA,NA
NA,NA,"LA","10","16","2","LA_R10N16",2017,NA,NA
NA,NA,"LA","10","16","3","LA_R10N16",2017,NA,NA
NA,NA,"LA","10","17","1","LA_R10N17",2017,NA,NA
NA,NA,"LA","10","17","2","LA_R10N17",2017,NA,NA
NA,NA,"LA","10","17","3","LA_R10N17",2017,NA,NA
"LAR5N111","pxa","LA","10","18","1","LA_R10N18",2017,1,620
"LAR5N111","pxa","LA","10","18","2","LA_R10N18",2017,1,660
"LAR5N111","pxa","LA","10","18","3","LA_R10N18",2017,1,590
"LAR5N112","pxa","LA","10","19","1","LA_R10N19",2017,0,1320
"LAR5N112","pxa","LA","10","19","2","LA_R10N19",2017,0,1595
"LAR5N112","pxa","LA","10","19","3","LA_R10N19",2017,0,1520
NA,NA,"LA","10","2","1","LA_R10N2",2017,NA,NA
NA,NA,"LA","10","2","2","LA_R10N2",2017,NA,NA
NA,NA,"LA","10","2","3","LA_R10N2",2017,NA,NA
"LAR5N113","pxa","LA","10","20","1","LA_R10N20",2017,1,480
"LAR5N113","pxa","LA","10","20","2","LA_R10N20",2017,1,430
NA,NA,"LA","10","20","3","LA_R10N20",2017,NA,NA
NA,NA,"LA","10","21","1","LA_R10N21",2017,NA,NA
NA,NA,"LA","10","21","2","LA_R10N21",2017,NA,NA
NA,NA,"LA","10","21","3","LA_R10N21",2017,NA,NA
NA,NA,"LA","10","22","1","LA_R10N22",2017,NA,NA
NA,NA,"LA","10","22","2","LA_R10N22",2017,NA,NA
NA,NA,"LA","10","22","3","LA_R10N22",2017,NA,NA
NA,NA,"LA","10","23","1","LA_R10N23",2017,NA,NA
NA,NA,"LA","10","23","2","LA_R10N23",2017,NA,NA
NA,NA,"LA","10","23","3","LA_R10N23",2017,NA,NA
NA,NA,"LA","10","24","1","LA_R10N24",2017,NA,NA
NA,NA,"LA","10","24","2","LA_R10N24",2017,NA,NA
NA,NA,"LA","10","24","3","LA_R10N24",2017,NA,NA
"LAR5N118","pxa","LA","10","25","1","LA_R10N25",2017,1,705
"LAR5N118","pxa","LA","10","25","2","LA_R10N25",2017,1,605
"LAR5N118","pxa","LA","10","25","3","LA_R10N25",2017,1,805
"LAR5N119","pxa","LA","10","26","1","LA_R10N26",2017,1,1350
"LAR5N119","pxa","LA","10","26","2","LA_R10N26",2017,1,1660
"LAR5N119","pxa","LA","10","26","3","LA_R10N26",2017,1,1560
"LAR5N120","pxa","LA","10","27","1","LA_R10N27",2017,0,1430
"LAR5N120","pxa","LA","10","27","2","LA_R10N27",2017,0,1355
"LAR5N120","pxa","LA","10","27","3","LA_R10N27",2017,0,1300
NA,NA,"LA","10","28","1","LA_R10N28",2017,NA,NA
NA,NA,"LA","10","28","2","LA_R10N28",2017,NA,NA
NA,NA,"LA","10","28","3","LA_R10N28",2017,NA,NA
NA,NA,"LA","10","29","1","LA_R10N29",2017,NA,NA
NA,NA,"LA","10","29","2","LA_R10N29",2017,NA,NA
NA,NA,"LA","10","29","3","LA_R10N29",2017,NA,NA
"LAR5N96","pxa","LA","10","3","1","LA_R10N3",2017,1,560
"LAR5N96","pxa","LA","10","3","2","LA_R10N3",2017,1,610
"LAR5N96","pxa","LA","10","3","3","LA_R10N3",2017,1,630
"LAR5N123","pxa","LA","10","30","1","LA_R10N30",2017,1,430
"LAR5N123","pxa","LA","10","30","2","LA_R10N30",2017,1,470
"LAR5N123","pxa","LA","10","30","3","LA_R10N30",2017,1,470
NA,NA,"LA","10","31","1","LA_R10N31",2017,NA,NA
NA,NA,"LA","10","31","2","LA_R10N31",2017,NA,NA
NA,NA,"LA","10","31","3","LA_R10N31",2017,NA,NA
"LAR5N125","pxa","LA","10","32","1","LA_R10N32",2017,1,410
"LAR5N125","pxa","LA","10","32","2","LA_R10N32",2017,1,365
"LAR5N125","pxa","LA","10","32","3","LA_R10N32",2017,1,330
NA,NA,"LA","10","33","1","LA_R10N33",2017,NA,NA
NA,NA,"LA","10","33","2","LA_R10N33",2017,NA,NA
NA,NA,"LA","10","33","3","LA_R10N33",2017,NA,NA
"LAR6N2","pxa","LA","10","34","1","LA_R10N34",2017,1,820
"LAR6N2","pxa","LA","10","34","2","LA_R10N34",2017,1,765
"LAR6N2","pxa","LA","10","34","3","LA_R10N34",2017,1,660
"LAR6N3","pxa","LA","10","35","1","LA_R10N35",2017,1,590
"LAR6N3","pxa","LA","10","35","2","LA_R10N35",2017,1,475
"LAR6N3","pxa","LA","10","35","3","LA_R10N35",2017,1,425
"LAR6N4","pxa","LA","10","36","1","LA_R10N36",2017,1,500
"LAR6N4","pxa","LA","10","36","2","LA_R10N36",2017,1,645
"LAR6N4","pxa","LA","10","36","3","LA_R10N36",2017,1,625
"LAR6N5","pxa","LA","10","37","1","LA_R10N37",2017,0,1545
"LAR6N5","pxa","LA","10","37","2","LA_R10N37",2017,0,1670
"LAR6N5","pxa","LA","10","37","3","LA_R10N37",2017,0,1845
NA,NA,"LA","10","38","1","LA_R10N38",2017,NA,NA
NA,NA,"LA","10","38","2","LA_R10N38",2017,NA,NA
NA,NA,"LA","10","38","3","LA_R10N38",2017,NA,NA
NA,NA,"LA","10","39","1","LA_R10N39",2017,NA,NA
NA,NA,"LA","10","39","2","LA_R10N39",2017,NA,NA
NA,NA,"LA","10","39","3","LA_R10N39",2017,NA,NA
"LAR5N97","pxa","LA","10","4","1","LA_R10N4",2017,1,725
"LAR5N97","pxa","LA","10","4","2","LA_R10N4",2017,1,570
"LAR5N97","pxa","LA","10","4","3","LA_R10N4",2017,1,620
"LAR6N8","pxa","LA","10","40","1","LA_R10N40",2017,1,550
"LAR6N8","pxa","LA","10","40","2","LA_R10N40",2017,1,670
"LAR6N8","pxa","LA","10","40","3","LA_R10N40",2017,1,825
"LAR6N9","pxa","LA","10","41","1","LA_R10N41",2017,0,1515
"LAR6N9","pxa","LA","10","41","2","LA_R10N41",2017,0,1635
"LAR6N9","pxa","LA","10","41","3","LA_R10N41",2017,0,1550
"LAR6N10","pxa","LA","10","42","1","LA_R10N42",2017,1,500
"LAR6N10","pxa","LA","10","42","2","LA_R10N42",2017,1,495
"LAR6N10","pxa","LA","10","42","3","LA_R10N42",2017,1,510
NA,NA,"LA","10","43","1","LA_R10N43",2017,NA,NA
NA,NA,"LA","10","43","2","LA_R10N43",2017,NA,NA
NA,NA,"LA","10","43","3","LA_R10N43",2017,NA,NA
NA,NA,"LA","10","44","1","LA_R10N44",2017,NA,NA
NA,NA,"LA","10","44","2","LA_R10N44",2017,NA,NA
NA,NA,"LA","10","44","3","LA_R10N44",2017,NA,NA
NA,NA,"LA","10","45","1","LA_R10N45",2017,NA,NA
NA,NA,"LA","10","45","2","LA_R10N45",2017,NA,NA
NA,NA,"LA","10","45","3","LA_R10N45",2017,NA,NA
NA,NA,"LA","10","46","1","LA_R10N46",2017,NA,NA
NA,NA,"LA","10","46","2","LA_R10N46",2017,NA,NA
NA,NA,"LA","10","46","3","LA_R10N46",2017,NA,NA
NA,NA,"LA","10","47","1","LA_R10N47",2017,NA,NA
NA,NA,"LA","10","47","2","LA_R10N47",2017,NA,NA
NA,NA,"LA","10","47","3","LA_R10N47",2017,NA,NA
NA,NA,"LA","10","48","1","LA_R10N48",2017,NA,NA
NA,NA,"LA","10","48","2","LA_R10N48",2017,NA,NA
NA,NA,"LA","10","48","3","LA_R10N48",2017,NA,NA
NA,NA,"LA","10","49","1","LA_R10N49",2017,NA,NA
NA,NA,"LA","10","49","2","LA_R10N49",2017,NA,NA
NA,NA,"LA","10","49","3","LA_R10N49",2017,NA,NA
NA,NA,"LA","10","5","1","LA_R10N5",2017,NA,NA
NA,NA,"LA","10","5","2","LA_R10N5",2017,NA,NA
NA,NA,"LA","10","5","3","LA_R10N5",2017,NA,NA
NA,NA,"LA","10","50","1","LA_R10N50",2017,NA,NA
NA,NA,"LA","10","50","2","LA_R10N50",2017,NA,NA
NA,NA,"LA","10","50","3","LA_R10N50",2017,NA,NA
NA,NA,"LA","10","51","1","LA_R10N51",2017,NA,NA
NA,NA,"LA","10","51","2","LA_R10N51",2017,NA,NA
NA,NA,"LA","10","51","3","LA_R10N51",2017,NA,NA
NA,NA,"LA","10","52","1","LA_R10N52",2017,NA,NA
NA,NA,"LA","10","52","2","LA_R10N52",2017,NA,NA
NA,NA,"LA","10","52","3","LA_R10N52",2017,NA,NA
NA,NA,"LA","10","53","1","LA_R10N53",2017,NA,NA
NA,NA,"LA","10","53","2","LA_R10N53",2017,NA,NA
NA,NA,"LA","10","53","3","LA_R10N53",2017,NA,NA
NA,NA,"LA","10","54","1","LA_R10N54",2017,NA,NA
NA,NA,"LA","10","54","2","LA_R10N54",2017,NA,NA
NA,NA,"LA","10","54","3","LA_R10N54",2017,NA,NA
NA,NA,"LA","10","55","1","LA_R10N55",2017,NA,NA
NA,NA,"LA","10","55","2","LA_R10N55",2017,NA,NA
NA,NA,"LA","10","55","3","LA_R10N55",2017,NA,NA
NA,NA,"LA","10","56","1","LA_R10N56",2017,NA,NA
NA,NA,"LA","10","56","2","LA_R10N56",2017,NA,NA
NA,NA,"LA","10","56","3","LA_R10N56",2017,NA,NA
NA,NA,"LA","10","57","1","LA_R10N57",2017,NA,NA
NA,NA,"LA","10","57","2","LA_R10N57",2017,NA,NA
NA,NA,"LA","10","57","3","LA_R10N57",2017,NA,NA
NA,NA,"LA","10","58","1","LA_R10N58",2017,NA,NA
NA,NA,"LA","10","58","2","LA_R10N58",2017,NA,NA
NA,NA,"LA","10","58","3","LA_R10N58",2017,NA,NA
NA,NA,"LA","10","59","1","LA_R10N59",2017,NA,NA
NA,NA,"LA","10","59","2","LA_R10N59",2017,NA,NA
NA,NA,"LA","10","59","3","LA_R10N59",2017,NA,NA
"LAR5N99","pxa","LA","10","6","1","LA_R10N6",2017,1,435
"LAR5N99","pxa","LA","10","6","2","LA_R10N6",2017,1,580
"LAR5N99","pxa","LA","10","6","3","LA_R10N6",2017,1,505
NA,NA,"LA","10","60","1","LA_R10N60",2017,NA,NA
NA,NA,"LA","10","60","2","LA_R10N60",2017,NA,NA
NA,NA,"LA","10","60","3","LA_R10N60",2017,NA,NA
NA,NA,"LA","10","61","1","LA_R10N61",2017,NA,NA
NA,NA,"LA","10","61","2","LA_R10N61",2017,NA,NA
NA,NA,"LA","10","61","3","LA_R10N61",2017,NA,NA
NA,NA,"LA","10","62","1","LA_R10N62",2017,NA,NA
NA,NA,"LA","10","62","2","LA_R10N62",2017,NA,NA
NA,NA,"LA","10","62","3","LA_R10N62",2017,NA,NA
NA,NA,"LA","10","63","1","LA_R10N63",2017,NA,NA
NA,NA,"LA","10","63","2","LA_R10N63",2017,NA,NA
NA,NA,"LA","10","63","3","LA_R10N63",2017,NA,NA
NA,NA,"LA","10","64","1","LA_R10N64",2017,NA,NA
NA,NA,"LA","10","64","2","LA_R10N64",2017,NA,NA
NA,NA,"LA","10","64","3","LA_R10N64",2017,NA,NA
NA,NA,"LA","10","65","1","LA_R10N65",2017,NA,NA
NA,NA,"LA","10","65","2","LA_R10N65",2017,NA,NA
NA,NA,"LA","10","65","3","LA_R10N65",2017,NA,NA
NA,NA,"LA","10","66","1","LA_R10N66",2017,NA,NA
NA,NA,"LA","10","66","2","LA_R10N66",2017,NA,NA
NA,NA,"LA","10","66","3","LA_R10N66",2017,NA,NA
NA,NA,"LA","10","67","1","LA_R10N67",2017,NA,NA
NA,NA,"LA","10","67","2","LA_R10N67",2017,NA,NA
NA,NA,"LA","10","67","3","LA_R10N67",2017,NA,NA
NA,NA,"LA","10","68","1","LA_R10N68",2017,NA,NA
NA,NA,"LA","10","68","2","LA_R10N68",2017,NA,NA
NA,NA,"LA","10","68","3","LA_R10N68",2017,NA,NA
NA,NA,"LA","10","69","1","LA_R10N69",2017,NA,NA
NA,NA,"LA","10","69","2","LA_R10N69",2017,NA,NA
NA,NA,"LA","10","69","3","LA_R10N69",2017,NA,NA
NA,NA,"LA","10","7","1","LA_R10N7",2017,NA,NA
NA,NA,"LA","10","7","2","LA_R10N7",2017,NA,NA
NA,NA,"LA","10","7","3","LA_R10N7",2017,NA,NA
NA,NA,"LA","10","70","1","LA_R10N70",2017,NA,NA
NA,NA,"LA","10","70","2","LA_R10N70",2017,NA,NA
NA,NA,"LA","10","70","3","LA_R10N70",2017,NA,NA
NA,NA,"LA","10","71","1","LA_R10N71",2017,NA,NA
NA,NA,"LA","10","71","2","LA_R10N71",2017,NA,NA
NA,NA,"LA","10","71","3","LA_R10N71",2017,NA,NA
NA,NA,"LA","10","72","1","LA_R10N72",2017,NA,NA
NA,NA,"LA","10","72","2","LA_R10N72",2017,NA,NA
NA,NA,"LA","10","72","3","LA_R10N72",2017,NA,NA
NA,NA,"LA","10","73","1","LA_R10N73",2017,NA,NA
NA,NA,"LA","10","73","2","LA_R10N73",2017,NA,NA
NA,NA,"LA","10","73","3","LA_R10N73",2017,NA,NA
NA,NA,"LA","10","74","1","LA_R10N74",2017,NA,NA
NA,NA,"LA","10","74","2","LA_R10N74",2017,NA,NA
NA,NA,"LA","10","74","3","LA_R10N74",2017,NA,NA
NA,NA,"LA","10","75","1","LA_R10N75",2017,NA,NA
NA,NA,"LA","10","75","2","LA_R10N75",2017,NA,NA
NA,NA,"LA","10","75","3","LA_R10N75",2017,NA,NA
NA,NA,"LA","10","76","1","LA_R10N76",2017,NA,NA
NA,NA,"LA","10","76","2","LA_R10N76",2017,NA,NA
NA,NA,"LA","10","76","3","LA_R10N76",2017,NA,NA
NA,NA,"LA","10","77","1","LA_R10N77",2017,NA,NA
NA,NA,"LA","10","77","2","LA_R10N77",2017,NA,NA
NA,NA,"LA","10","77","3","LA_R10N77",2017,NA,NA
NA,NA,"LA","10","78","1","LA_R10N78",2017,NA,NA
NA,NA,"LA","10","78","2","LA_R10N78",2017,NA,NA
NA,NA,"LA","10","78","3","LA_R10N78",2017,NA,NA
NA,NA,"LA","10","79","1","LA_R10N79",2017,NA,NA
NA,NA,"LA","10","79","2","LA_R10N79",2017,NA,NA
NA,NA,"LA","10","79","3","LA_R10N79",2017,NA,NA
NA,NA,"LA","10","8","1","LA_R10N8",2017,NA,NA
NA,NA,"LA","10","8","2","LA_R10N8",2017,NA,NA
NA,NA,"LA","10","8","3","LA_R10N8",2017,NA,NA
NA,NA,"LA","10","80","1","LA_R10N80",2017,NA,NA
NA,NA,"LA","10","80","2","LA_R10N80",2017,NA,NA
NA,NA,"LA","10","80","3","LA_R10N80",2017,NA,NA
NA,NA,"LA","10","81","1","LA_R10N81",2017,NA,NA
NA,NA,"LA","10","81","2","LA_R10N81",2017,NA,NA
NA,NA,"LA","10","81","3","LA_R10N81",2017,NA,NA
NA,NA,"LA","10","82","1","LA_R10N82",2017,NA,NA
NA,NA,"LA","10","82","2","LA_R10N82",2017,NA,NA
NA,NA,"LA","10","82","3","LA_R10N82",2017,NA,NA
NA,NA,"LA","10","83","1","LA_R10N83",2017,NA,NA
NA,NA,"LA","10","83","2","LA_R10N83",2017,NA,NA
NA,NA,"LA","10","83","3","LA_R10N83",2017,NA,NA
NA,NA,"LA","10","84","1","LA_R10N84",2017,NA,NA
NA,NA,"LA","10","84","2","LA_R10N84",2017,NA,NA
NA,NA,"LA","10","84","3","LA_R10N84",2017,NA,NA
NA,NA,"LA","10","85","1","LA_R10N85",2017,NA,NA
NA,NA,"LA","10","85","2","LA_R10N85",2017,NA,NA
NA,NA,"LA","10","85","3","LA_R10N85",2017,NA,NA
NA,NA,"LA","10","86","1","LA_R10N86",2017,NA,NA
NA,NA,"LA","10","86","2","LA_R10N86",2017,NA,NA
NA,NA,"LA","10","86","3","LA_R10N86",2017,NA,NA
NA,NA,"LA","10","9","1","LA_R10N9",2017,NA,NA
NA,NA,"LA","10","9","2","LA_R10N9",2017,NA,NA
NA,NA,"LA","10","9","3","LA_R10N9",2017,NA,NA
NA,NA,"LA","11","1","1","LA_R11N1",2017,NA,NA
NA,NA,"LA","11","1","2","LA_R11N1",2017,NA,NA
NA,NA,"LA","11","1","3","LA_R11N1",2017,NA,NA
NA,NA,"LA","11","10","1","LA_R11N10",2017,NA,NA
NA,NA,"LA","11","10","2","LA_R11N10",2017,NA,NA
NA,NA,"LA","11","10","3","LA_R11N10",2017,NA,NA
NA,NA,"LA","11","11","1","LA_R11N11",2017,NA,NA
NA,NA,"LA","11","11","2","LA_R11N11",2017,NA,NA
NA,NA,"LA","11","11","3","LA_R11N11",2017,NA,NA
"LAR6N22","pxa","LA","11","12","1","LA_R11N12",2017,1,NA
"LAR6N22","pxa","LA","11","12","2","LA_R11N12",2017,1,1080
"LAR6N22","pxa","LA","11","12","3","LA_R11N12",2017,1,955
NA,NA,"LA","11","13","1","LA_R11N13",2017,NA,NA
NA,NA,"LA","11","13","2","LA_R11N13",2017,NA,NA
NA,NA,"LA","11","13","3","LA_R11N13",2017,NA,NA
NA,NA,"LA","11","14","1","LA_R11N14",2017,NA,NA
NA,NA,"LA","11","14","2","LA_R11N14",2017,NA,NA
NA,NA,"LA","11","14","3","LA_R11N14",2017,NA,NA
"LAR6N25","pxa","LA","11","15","1","LA_R11N15",2017,0,1140
"LAR6N25","pxa","LA","11","15","2","LA_R11N15",2017,0,1280
"LAR6N25","pxa","LA","11","15","3","LA_R11N15",2017,0,865
NA,NA,"LA","11","16","1","LA_R11N16",2017,NA,NA
NA,NA,"LA","11","16","2","LA_R11N16",2017,NA,NA
NA,NA,"LA","11","16","3","LA_R11N16",2017,NA,NA
"LAR6N27","pxa","LA","11","17","1","LA_R11N17",2017,0,1135
"LAR6N27","pxa","LA","11","17","2","LA_R11N17",2017,0,1050
"LAR6N27","pxa","LA","11","17","3","LA_R11N17",2017,0,1210
"LAR6N28","pxa","LA","11","18","1","LA_R11N18",2017,1,525
"LAR6N28","pxa","LA","11","18","2","LA_R11N18",2017,1,650
"LAR6N28","pxa","LA","11","18","3","LA_R11N18",2017,1,545
NA,NA,"LA","11","19","1","LA_R11N19",2017,NA,NA
NA,NA,"LA","11","19","2","LA_R11N19",2017,NA,NA
NA,NA,"LA","11","19","3","LA_R11N19",2017,NA,NA
"LAR6N12","pxa","LA","11","2","1","LA_R11N2",2017,1,350
"LAR6N12","pxa","LA","11","2","2","LA_R11N2",2017,1,450
"LAR6N12","pxa","LA","11","2","3","LA_R11N2",2017,1,260
"LAR6N30","pxa","LA","11","20","1","LA_R11N20",2017,1,895
"LAR6N30","pxa","LA","11","20","2","LA_R11N20",2017,1,955
"LAR6N30","pxa","LA","11","20","3","LA_R11N20",2017,1,805
"LAR6N31","pxa","LA","11","21","1","LA_R11N21",2017,0,1480
"LAR6N31","pxa","LA","11","21","2","LA_R11N21",2017,0,1475
"LAR6N31","pxa","LA","11","21","3","LA_R11N21",2017,0,1365
NA,NA,"LA","11","22","1","LA_R11N22",2017,NA,NA
NA,NA,"LA","11","22","2","LA_R11N22",2017,NA,NA
NA,NA,"LA","11","22","3","LA_R11N22",2017,NA,NA
NA,NA,"LA","11","23","1","LA_R11N23",2017,NA,NA
NA,NA,"LA","11","23","2","LA_R11N23",2017,NA,NA
NA,NA,"LA","11","23","3","LA_R11N23",2017,NA,NA
NA,NA,"LA","11","24","1","LA_R11N24",2017,NA,NA
NA,NA,"LA","11","24","2","LA_R11N24",2017,NA,NA
NA,NA,"LA","11","24","3","LA_R11N24",2017,NA,NA
NA,NA,"LA","11","25","1","LA_R11N25",2017,NA,NA
NA,NA,"LA","11","25","2","LA_R11N25",2017,NA,NA
NA,NA,"LA","11","25","3","LA_R11N25",2017,NA,NA
NA,NA,"LA","11","26","1","LA_R11N26",2017,NA,NA
NA,NA,"LA","11","26","2","LA_R11N26",2017,NA,NA
NA,NA,"LA","11","26","3","LA_R11N26",2017,NA,NA
NA,NA,"LA","11","27","1","LA_R11N27",2017,NA,NA
NA,NA,"LA","11","27","2","LA_R11N27",2017,NA,NA
NA,NA,"LA","11","27","3","LA_R11N27",2017,NA,NA
NA,NA,"LA","11","28","1","LA_R11N28",2017,NA,NA
NA,NA,"LA","11","28","2","LA_R11N28",2017,NA,NA
NA,NA,"LA","11","28","3","LA_R11N28",2017,NA,NA
NA,NA,"LA","11","29","1","LA_R11N29",2017,NA,NA
NA,NA,"LA","11","29","2","LA_R11N29",2017,NA,NA
NA,NA,"LA","11","29","3","LA_R11N29",2017,NA,NA
"LAR6N13","pxa","LA","11","3","1","LA_R11N3",2017,0,1245
"LAR6N13","pxa","LA","11","3","2","LA_R11N3",2017,0,1415
NA,NA,"LA","11","3","3","LA_R11N3",2017,NA,NA
NA,NA,"LA","11","30","1","LA_R11N30",2017,NA,NA
NA,NA,"LA","11","30","2","LA_R11N30",2017,NA,NA
NA,NA,"LA","11","30","3","LA_R11N30",2017,NA,NA
NA,NA,"LA","11","31","1","LA_R11N31",2017,NA,NA
NA,NA,"LA","11","31","2","LA_R11N31",2017,NA,NA
NA,NA,"LA","11","31","3","LA_R11N31",2017,NA,NA
NA,NA,"LA","11","32","1","LA_R11N32",2017,NA,NA
NA,NA,"LA","11","32","2","LA_R11N32",2017,NA,NA
NA,NA,"LA","11","32","3","LA_R11N32",2017,NA,NA
NA,NA,"LA","11","33","1","LA_R11N33",2017,NA,NA
NA,NA,"LA","11","33","2","LA_R11N33",2017,NA,NA
NA,NA,"LA","11","33","3","LA_R11N33",2017,NA,NA
NA,NA,"LA","11","34","1","LA_R11N34",2017,NA,NA
NA,NA,"LA","11","34","2","LA_R11N34",2017,NA,NA
NA,NA,"LA","11","34","3","LA_R11N34",2017,NA,NA
NA,NA,"LA","11","35","1","LA_R11N35",2017,NA,NA
NA,NA,"LA","11","35","2","LA_R11N35",2017,NA,NA
NA,NA,"LA","11","35","3","LA_R11N35",2017,NA,NA
NA,NA,"LA","11","36","1","LA_R11N36",2017,NA,NA
NA,NA,"LA","11","36","2","LA_R11N36",2017,NA,NA
NA,NA,"LA","11","36","3","LA_R11N36",2017,NA,NA
NA,NA,"LA","11","37","1","LA_R11N37",2017,NA,NA
NA,NA,"LA","11","37","2","LA_R11N37",2017,NA,NA
NA,NA,"LA","11","37","3","LA_R11N37",2017,NA,NA
NA,NA,"LA","11","38","1","LA_R11N38",2017,NA,NA
NA,NA,"LA","11","38","2","LA_R11N38",2017,NA,NA
NA,NA,"LA","11","38","3","LA_R11N38",2017,NA,NA
NA,NA,"LA","11","39","1","LA_R11N39",2017,NA,NA
NA,NA,"LA","11","39","2","LA_R11N39",2017,NA,NA
NA,NA,"LA","11","39","3","LA_R11N39",2017,NA,NA
NA,NA,"LA","11","4","1","LA_R11N4",2017,NA,NA
"LAR6N14","pxa","LA","11","4","2","LA_R11N4",2017,0,1175
"LAR6N14","pxa","LA","11","4","3","LA_R11N4",2017,0,1270
NA,NA,"LA","11","40","1","LA_R11N40",2017,NA,NA
NA,NA,"LA","11","40","2","LA_R11N40",2017,NA,NA
NA,NA,"LA","11","40","3","LA_R11N40",2017,NA,NA
NA,NA,"LA","11","41","1","LA_R11N41",2017,NA,NA
NA,NA,"LA","11","41","2","LA_R11N41",2017,NA,NA
