"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","in_len"
"FBR1N58","gxr","GDR_18_1","2","8","3","GDR_18_1_R2N8",2017,1,15.38461538
NA,NA,"GDR_18_1","2","9","1","GDR_18_1_R2N9",2017,NA,NA
NA,NA,"GDR_18_1","2","9","2","GDR_18_1_R2N9",2017,NA,NA
NA,NA,"GDR_18_1","2","9","3","GDR_18_1_R2N9",2017,NA,NA
"FBR1N100","gxr","GDR_18_1","3","1","1","GDR_18_1_R3N1",2017,1,13.33333333
"FBR1N100","gxr","GDR_18_1","3","1","2","GDR_18_1_R3N1",2017,1,14.28571429
"FBR1N100","gxr","GDR_18_1","3","1","3","GDR_18_1_R3N1",2017,1,14.28571429
"FBR2N5","gxr","GDR_18_1","3","10","1","GDR_18_1_R3N10",2017,1,11.76470588
"FBR2N5","gxr","GDR_18_1","3","10","2","GDR_18_1_R3N10",2017,1,12.5
"FBR2N5","gxr","GDR_18_1","3","10","3","GDR_18_1_R3N10",2017,1,13.33333333
NA,NA,"GDR_18_1","3","11","1","GDR_18_1_R3N11",2017,NA,NA
NA,NA,"GDR_18_1","3","11","2","GDR_18_1_R3N11",2017,NA,NA
NA,NA,"GDR_18_1","3","11","3","GDR_18_1_R3N11",2017,NA,NA
"FBR2N7","gxr","GDR_18_1","3","12","1","GDR_18_1_R3N12",2017,1,11.76470588
"FBR2N7","gxr","GDR_18_1","3","12","2","GDR_18_1_R3N12",2017,1,13.33333333
"FBR2N7","gxr","GDR_18_1","3","12","3","GDR_18_1_R3N12",2017,1,11.76470588
"FBR2N8","gxr","GDR_18_1","3","13","1","GDR_18_1_R3N13",2017,1,13.33333333
"FBR2N8","gxr","GDR_18_1","3","13","2","GDR_18_1_R3N13",2017,1,11.76470588
"FBR2N8","gxr","GDR_18_1","3","13","3","GDR_18_1_R3N13",2017,1,14.28571429
"FBR2N9","gxr","GDR_18_1","3","14","1","GDR_18_1_R3N14",2017,1,10.52631579
"FBR2N9","gxr","GDR_18_1","3","14","2","GDR_18_1_R3N14",2017,1,16.66666667
"FBR2N9","gxr","GDR_18_1","3","14","3","GDR_18_1_R3N14",2017,1,10
"FBR2N10","gxr","GDR_18_1","3","15","1","GDR_18_1_R3N15",2017,1,13.33333333
"FBR2N10","gxr","GDR_18_1","3","15","2","GDR_18_1_R3N15",2017,1,14.28571429
"FBR2N10","gxr","GDR_18_1","3","15","3","GDR_18_1_R3N15",2017,1,13.33333333
"FBR2N11","gxr","GDR_18_1","3","16","1","GDR_18_1_R3N16",2017,0,22.22222222
"FBR2N11","gxr","GDR_18_1","3","16","2","GDR_18_1_R3N16",2017,0,16.66666667
"FBR2N11","gxr","GDR_18_1","3","16","3","GDR_18_1_R3N16",2017,0,20
"FBR2N12","gxr","GDR_18_1","3","17","1","GDR_18_1_R3N17",2017,1,9.523809524
"FBR2N12","gxr","GDR_18_1","3","17","2","GDR_18_1_R3N17",2017,1,10.52631579
"FBR2N12","gxr","GDR_18_1","3","17","3","GDR_18_1_R3N17",2017,1,10
"FBR2N13","gxr","GDR_18_1","3","18","1","GDR_18_1_R3N18",2017,1,11.11111111
"FBR2N13","gxr","GDR_18_1","3","18","2","GDR_18_1_R3N18",2017,1,11.76470588
"FBR2N13","gxr","GDR_18_1","3","18","3","GDR_18_1_R3N18",2017,1,11.11111111
NA,NA,"GDR_18_1","3","19","1","GDR_18_1_R3N19",2017,NA,NA
NA,NA,"GDR_18_1","3","19","2","GDR_18_1_R3N19",2017,NA,NA
NA,NA,"GDR_18_1","3","19","3","GDR_18_1_R3N19",2017,NA,NA
"FBR1N101","gxr","GDR_18_1","3","2","1","GDR_18_1_R3N2",2017,1,13.33333333
"FBR1N101","gxr","GDR_18_1","3","2","2","GDR_18_1_R3N2",2017,1,14.28571429
"FBR1N101","gxr","GDR_18_1","3","2","3","GDR_18_1_R3N2",2017,1,14.28571429
NA,NA,"GDR_18_1","3","20","1","GDR_18_1_R3N20",2017,NA,NA
NA,NA,"GDR_18_1","3","20","2","GDR_18_1_R3N20",2017,NA,NA
NA,NA,"GDR_18_1","3","20","3","GDR_18_1_R3N20",2017,NA,NA
"FBR2N16","gxr","GDR_18_1","3","21","1","GDR_18_1_R3N21",2017,0,16.66666667
"FBR2N16","gxr","GDR_18_1","3","21","2","GDR_18_1_R3N21",2017,0,14.28571429
"FBR2N16","gxr","GDR_18_1","3","21","3","GDR_18_1_R3N21",2017,0,15.38461538
"FBR2N17","gxr","GDR_18_1","3","22","1","GDR_18_1_R3N22",2017,1,12.5
"FBR2N17","gxr","GDR_18_1","3","22","2","GDR_18_1_R3N22",2017,1,11.76470588
"FBR2N17","gxr","GDR_18_1","3","22","3","GDR_18_1_R3N22",2017,1,11.11111111
"FBR2N18","gxr","GDR_18_1","3","23","1","GDR_18_1_R3N23",2017,0,NA
"FBR2N18","gxr","GDR_18_1","3","23","2","GDR_18_1_R3N23",2017,0,22.22222222
"FBR2N18","gxr","GDR_18_1","3","23","3","GDR_18_1_R3N23",2017,0,25
NA,NA,"GDR_18_1","3","24","1","GDR_18_1_R3N24",2017,NA,NA
NA,NA,"GDR_18_1","3","24","2","GDR_18_1_R3N24",2017,NA,NA
NA,NA,"GDR_18_1","3","24","3","GDR_18_1_R3N24",2017,NA,NA
"FBR2N20","gxr","GDR_18_1","3","25","1","GDR_18_1_R3N25",2017,1,16.66666667
"FBR2N20","gxr","GDR_18_1","3","25","2","GDR_18_1_R3N25",2017,1,12.5
"FBR2N20","gxr","GDR_18_1","3","25","3","GDR_18_1_R3N25",2017,1,18.18181818
"FBR2N21","gxr","GDR_18_1","3","26","1","GDR_18_1_R3N26",2017,1,16.66666667
"FBR2N21","gxr","GDR_18_1","3","26","2","GDR_18_1_R3N26",2017,1,15.38461538
"FBR2N21","gxr","GDR_18_1","3","26","3","GDR_18_1_R3N26",2017,1,15.38461538
NA,NA,"GDR_18_1","3","27","1","GDR_18_1_R3N27",2017,NA,NA
NA,NA,"GDR_18_1","3","27","2","GDR_18_1_R3N27",2017,NA,NA
NA,NA,"GDR_18_1","3","27","3","GDR_18_1_R3N27",2017,NA,NA
"FBR2N23","gxr","GDR_18_1","3","28","1","GDR_18_1_R3N28",2017,0,20
"FBR2N23","gxr","GDR_18_1","3","28","2","GDR_18_1_R3N28",2017,0,20
"FBR2N23","gxr","GDR_18_1","3","28","3","GDR_18_1_R3N28",2017,0,20
"FBR2N24","gxr","GDR_18_1","3","29","1","GDR_18_1_R3N29",2017,1,12.5
"FBR2N24","gxr","GDR_18_1","3","29","2","GDR_18_1_R3N29",2017,1,13.33333333
"FBR2N24","gxr","GDR_18_1","3","29","3","GDR_18_1_R3N29",2017,1,11.76470588
"FBR1N102","gxr","GDR_18_1","3","3","1","GDR_18_1_R3N3",2017,1,11.11111111
"FBR1N102","gxr","GDR_18_1","3","3","2","GDR_18_1_R3N3",2017,1,10.52631579
"FBR1N102","gxr","GDR_18_1","3","3","3","GDR_18_1_R3N3",2017,1,11.11111111
NA,NA,"GDR_18_1","3","30","1","GDR_18_1_R3N30",2017,NA,NA
NA,NA,"GDR_18_1","3","30","2","GDR_18_1_R3N30",2017,NA,NA
NA,NA,"GDR_18_1","3","30","3","GDR_18_1_R3N30",2017,NA,NA
"FBR2N26","gxr","GDR_18_1","3","31","1","GDR_18_1_R3N31",2017,1,13.33333333
"FBR2N26","gxr","GDR_18_1","3","31","2","GDR_18_1_R3N31",2017,1,13.33333333
"FBR2N26","gxr","GDR_18_1","3","31","3","GDR_18_1_R3N31",2017,1,12.5
"FBR2N27","gxr","GDR_18_1","3","32","1","GDR_18_1_R3N32",2017,1,10.52631579
"FBR2N27","gxr","GDR_18_1","3","32","2","GDR_18_1_R3N32",2017,1,11.11111111
"FBR2N27","gxr","GDR_18_1","3","32","3","GDR_18_1_R3N32",2017,1,11.76470588
"FBR2N28","gxr","GDR_18_1","3","33","1","GDR_18_1_R3N33",2017,0,22.22222222
"FBR2N28","gxr","GDR_18_1","3","33","2","GDR_18_1_R3N33",2017,0,22.22222222
"FBR2N28","gxr","GDR_18_1","3","33","3","GDR_18_1_R3N33",2017,0,20
NA,NA,"GDR_18_1","3","34","1","GDR_18_1_R3N34",2017,NA,NA
NA,NA,"GDR_18_1","3","34","2","GDR_18_1_R3N34",2017,NA,NA
NA,NA,"GDR_18_1","3","34","3","GDR_18_1_R3N34",2017,NA,NA
"FBR2N30","gxr","GDR_18_1","3","35","1","GDR_18_1_R3N35",2017,1,14.28571429
"FBR2N30","gxr","GDR_18_1","3","35","2","GDR_18_1_R3N35",2017,1,12.5
"FBR2N30","gxr","GDR_18_1","3","35","3","GDR_18_1_R3N35",2017,1,13.33333333
NA,NA,"GDR_18_1","3","36","1","GDR_18_1_R3N36",2017,NA,NA
NA,NA,"GDR_18_1","3","36","2","GDR_18_1_R3N36",2017,NA,NA
NA,NA,"GDR_18_1","3","36","3","GDR_18_1_R3N36",2017,NA,NA
"FBR2N32","gxr","GDR_18_1","3","37","1","GDR_18_1_R3N37",2017,0,16.66666667
"FBR2N32","gxr","GDR_18_1","3","37","2","GDR_18_1_R3N37",2017,0,16.66666667
"FBR2N32","gxr","GDR_18_1","3","37","3","GDR_18_1_R3N37",2017,0,15.38461538
NA,NA,"GDR_18_1","3","38","1","GDR_18_1_R3N38",2017,NA,NA
NA,NA,"GDR_18_1","3","38","2","GDR_18_1_R3N38",2017,NA,NA
NA,NA,"GDR_18_1","3","38","3","GDR_18_1_R3N38",2017,NA,NA
NA,NA,"GDR_18_1","3","39","1","GDR_18_1_R3N39",2017,NA,NA
NA,NA,"GDR_18_1","3","39","2","GDR_18_1_R3N39",2017,NA,NA
NA,NA,"GDR_18_1","3","39","3","GDR_18_1_R3N39",2017,NA,NA
"FBR1N103","gxr","GDR_18_1","3","4","1","GDR_18_1_R3N4",2017,0,22.22222222
"FBR1N103","gxr","GDR_18_1","3","4","2","GDR_18_1_R3N4",2017,0,22.22222222
"FBR1N103","gxr","GDR_18_1","3","4","3","GDR_18_1_R3N4",2017,0,25
"FBR2N35","gxr","GDR_18_1","3","40","1","GDR_18_1_R3N40",2017,1,14.28571429
"FBR2N35","gxr","GDR_18_1","3","40","2","GDR_18_1_R3N40",2017,1,15.38461538
"FBR2N35","gxr","GDR_18_1","3","40","3","GDR_18_1_R3N40",2017,1,15.38461538
NA,NA,"GDR_18_1","3","41","1","GDR_18_1_R3N41",2017,NA,NA
NA,NA,"GDR_18_1","3","41","2","GDR_18_1_R3N41",2017,NA,NA
NA,NA,"GDR_18_1","3","41","3","GDR_18_1_R3N41",2017,NA,NA
"FBR2N37","gxr","GDR_18_1","3","42","1","GDR_18_1_R3N42",2017,1,15.38461538
"FBR2N37","gxr","GDR_18_1","3","42","2","GDR_18_1_R3N42",2017,1,16.66666667
"FBR2N37","gxr","GDR_18_1","3","42","3","GDR_18_1_R3N42",2017,1,15.38461538
"FBR2N38","gxr","GDR_18_1","3","43","1","GDR_18_1_R3N43",2017,1,18.18181818
"FBR2N38","gxr","GDR_18_1","3","43","2","GDR_18_1_R3N43",2017,1,14.28571429
"FBR2N38","gxr","GDR_18_1","3","43","3","GDR_18_1_R3N43",2017,1,13.33333333
NA,NA,"GDR_18_1","3","44","1","GDR_18_1_R3N44",2017,NA,NA
NA,NA,"GDR_18_1","3","44","2","GDR_18_1_R3N44",2017,NA,NA
NA,NA,"GDR_18_1","3","44","3","GDR_18_1_R3N44",2017,NA,NA
"FBR2N40","gxr","GDR_18_1","3","45","1","GDR_18_1_R3N45",2017,1,18.18181818
"FBR2N40","gxr","GDR_18_1","3","45","2","GDR_18_1_R3N45",2017,1,22.22222222
"FBR2N40","gxr","GDR_18_1","3","45","3","GDR_18_1_R3N45",2017,1,NA
"FBR2N41","gxr","GDR_18_1","3","46","1","GDR_18_1_R3N46",2017,0,22.22222222
"FBR2N41","gxr","GDR_18_1","3","46","2","GDR_18_1_R3N46",2017,0,22.22222222
"FBR2N41","gxr","GDR_18_1","3","46","3","GDR_18_1_R3N46",2017,0,20
"FBR2N42","gxr","GDR_18_1","3","47","1","GDR_18_1_R3N47",2017,1,15.38461538
"FBR2N42","gxr","GDR_18_1","3","47","2","GDR_18_1_R3N47",2017,1,12.5
"FBR2N42","gxr","GDR_18_1","3","47","3","GDR_18_1_R3N47",2017,1,15.38461538
"FBR2N43","gxr","GDR_18_1","3","48","1","GDR_18_1_R3N48",2017,1,14.28571429
"FBR2N43","gxr","GDR_18_1","3","48","2","GDR_18_1_R3N48",2017,1,20
"FBR2N43","gxr","GDR_18_1","3","48","3","GDR_18_1_R3N48",2017,1,18.18181818
"FBR2N44","gxr","GDR_18_1","3","49","1","GDR_18_1_R3N49",2017,1,18.18181818
"FBR2N44","gxr","GDR_18_1","3","49","2","GDR_18_1_R3N49",2017,1,16.66666667
"FBR2N44","gxr","GDR_18_1","3","49","3","GDR_18_1_R3N49",2017,1,16.66666667
NA,NA,"GDR_18_1","3","5","1","GDR_18_1_R3N5",2017,NA,NA
NA,NA,"GDR_18_1","3","5","2","GDR_18_1_R3N5",2017,NA,NA
NA,NA,"GDR_18_1","3","5","3","GDR_18_1_R3N5",2017,NA,NA
NA,NA,"GDR_18_1","3","50","1","GDR_18_1_R3N50",2017,NA,NA
NA,NA,"GDR_18_1","3","50","2","GDR_18_1_R3N50",2017,NA,NA
NA,NA,"GDR_18_1","3","50","3","GDR_18_1_R3N50",2017,NA,NA
"FBR2N1","gxr","GDR_18_1","3","6","1","GDR_18_1_R3N6",2017,1,15.38461538
"FBR2N1","gxr","GDR_18_1","3","6","2","GDR_18_1_R3N6",2017,1,15.38461538
"FBR2N1","gxr","GDR_18_1","3","6","3","GDR_18_1_R3N6",2017,1,14.28571429
"FBR2N2","gxr","GDR_18_1","3","7","1","GDR_18_1_R3N7",2017,1,12.5
"FBR2N2","gxr","GDR_18_1","3","7","2","GDR_18_1_R3N7",2017,1,11.11111111
"FBR2N2","gxr","GDR_18_1","3","7","3","GDR_18_1_R3N7",2017,1,11.76470588
"FBR2N3","gxr","GDR_18_1","3","8","1","GDR_18_1_R3N8",2017,0,18.18181818
"FBR2N3","gxr","GDR_18_1","3","8","2","GDR_18_1_R3N8",2017,0,20
"FBR2N3","gxr","GDR_18_1","3","8","3","GDR_18_1_R3N8",2017,0,18.18181818
NA,NA,"GDR_18_1","3","9","1","GDR_18_1_R3N9",2017,NA,NA
NA,NA,"GDR_18_1","3","9","2","GDR_18_1_R3N9",2017,NA,NA
NA,NA,"GDR_18_1","3","9","3","GDR_18_1_R3N9",2017,NA,NA
"FBR2N45","gxr","GDR_18_1","4","1","1","GDR_18_1_R4N1",2017,1,20
"FBR2N45","gxr","GDR_18_1","4","1","2","GDR_18_1_R4N1",2017,1,16.66666667
"FBR2N45","gxr","GDR_18_1","4","1","3","GDR_18_1_R4N1",2017,1,16.66666667
NA,NA,"GDR_18_1","4","10","1","GDR_18_1_R4N10",2017,NA,NA
NA,NA,"GDR_18_1","4","10","2","GDR_18_1_R4N10",2017,NA,NA
NA,NA,"GDR_18_1","4","10","3","GDR_18_1_R4N10",2017,NA,NA
"FBR2N55","gxr","GDR_18_1","4","11","1","GDR_18_1_R4N11",2017,0,20
"FBR2N55","gxr","GDR_18_1","4","11","2","GDR_18_1_R4N11",2017,0,22.22222222
"FBR2N55","gxr","GDR_18_1","4","11","3","GDR_18_1_R4N11",2017,0,22.22222222
"FBR2N56","gxr","GDR_18_1","4","12","1","GDR_18_1_R4N12",2017,0,22.22222222
"FBR2N56","gxr","GDR_18_1","4","12","2","GDR_18_1_R4N12",2017,0,22.22222222
"FBR2N56","gxr","GDR_18_1","4","12","3","GDR_18_1_R4N12",2017,0,20
"FBR2N57","gxr","GDR_18_1","4","13","1","GDR_18_1_R4N13",2017,1,10.52631579
"FBR2N57","gxr","GDR_18_1","4","13","2","GDR_18_1_R4N13",2017,1,11.76470588
"FBR2N57","gxr","GDR_18_1","4","13","3","GDR_18_1_R4N13",2017,1,12.5
"FBR2N58","gxr","GDR_18_1","4","14","1","GDR_18_1_R4N14",2017,1,20
"FBR2N58","gxr","GDR_18_1","4","14","2","GDR_18_1_R4N14",2017,1,18.18181818
"FBR2N58","gxr","GDR_18_1","4","14","3","GDR_18_1_R4N14",2017,1,22.22222222
"FBR2N59","gxr","GDR_18_1","4","15","1","GDR_18_1_R4N15",2017,0,18.18181818
"FBR2N59","gxr","GDR_18_1","4","15","2","GDR_18_1_R4N15",2017,0,15.38461538
"FBR2N59","gxr","GDR_18_1","4","15","3","GDR_18_1_R4N15",2017,0,15.38461538
NA,NA,"GDR_18_1","4","16","1","GDR_18_1_R4N16",2017,NA,NA
NA,NA,"GDR_18_1","4","16","2","GDR_18_1_R4N16",2017,NA,NA
NA,NA,"GDR_18_1","4","16","3","GDR_18_1_R4N16",2017,NA,NA
"FBR2N61","gxr","GDR_18_1","4","17","1","GDR_18_1_R4N17",2017,1,22.22222222
"FBR2N61","gxr","GDR_18_1","4","17","2","GDR_18_1_R4N17",2017,1,25
"FBR2N61","gxr","GDR_18_1","4","17","3","GDR_18_1_R4N17",2017,1,22.22222222
"FBR2N62","gxr","GDR_18_1","4","18","1","GDR_18_1_R4N18",2017,1,12.5
"FBR2N62","gxr","GDR_18_1","4","18","2","GDR_18_1_R4N18",2017,1,13.33333333
"FBR2N62","gxr","GDR_18_1","4","18","3","GDR_18_1_R4N18",2017,1,12.5
NA,NA,"GDR_18_1","4","19","1","GDR_18_1_R4N19",2017,NA,NA
NA,NA,"GDR_18_1","4","19","2","GDR_18_1_R4N19",2017,NA,NA
NA,NA,"GDR_18_1","4","19","3","GDR_18_1_R4N19",2017,NA,NA
"FBR2N46","gxr","GDR_18_1","4","2","1","GDR_18_1_R4N2",2017,1,12.5
"FBR2N46","gxr","GDR_18_1","4","2","2","GDR_18_1_R4N2",2017,1,11.76470588
"FBR2N46","gxr","GDR_18_1","4","2","3","GDR_18_1_R4N2",2017,1,13.33333333
"FBR2N64","gxr","GDR_18_1","4","20","1","GDR_18_1_R4N20",2017,0,22.22222222
"FBR2N64","gxr","GDR_18_1","4","20","2","GDR_18_1_R4N20",2017,0,20
"FBR2N64","gxr","GDR_18_1","4","20","3","GDR_18_1_R4N20",2017,0,22.22222222
NA,NA,"GDR_18_1","4","21","1","GDR_18_1_R4N21",2017,NA,NA
NA,NA,"GDR_18_1","4","21","2","GDR_18_1_R4N21",2017,NA,NA
NA,NA,"GDR_18_1","4","21","3","GDR_18_1_R4N21",2017,NA,NA
"FBR2N66","gxr","GDR_18_1","4","22","1","GDR_18_1_R4N22",2017,1,18.18181818
"FBR2N66","gxr","GDR_18_1","4","22","2","GDR_18_1_R4N22",2017,1,18.18181818
"FBR2N66","gxr","GDR_18_1","4","22","3","GDR_18_1_R4N22",2017,1,18.18181818
"FBR2N67","gxr","GDR_18_1","4","23","1","GDR_18_1_R4N23",2017,1,10.52631579
"FBR2N67","gxr","GDR_18_1","4","23","2","GDR_18_1_R4N23",2017,1,7.692307692
"FBR2N67","gxr","GDR_18_1","4","23","3","GDR_18_1_R4N23",2017,1,10
"FBR2N68","gxr","GDR_18_1","4","24","1","GDR_18_1_R4N24",2017,0,20
"FBR2N68","gxr","GDR_18_1","4","24","2","GDR_18_1_R4N24",2017,0,22.22222222
"FBR2N68","gxr","GDR_18_1","4","24","3","GDR_18_1_R4N24",2017,0,20
NA,NA,"GDR_18_1","4","25","1","GDR_18_1_R4N25",2017,NA,NA
NA,NA,"GDR_18_1","4","25","2","GDR_18_1_R4N25",2017,NA,NA
NA,NA,"GDR_18_1","4","25","3","GDR_18_1_R4N25",2017,NA,NA
NA,NA,"GDR_18_1","4","26","1","GDR_18_1_R4N26",2017,NA,NA
NA,NA,"GDR_18_1","4","26","2","GDR_18_1_R4N26",2017,NA,NA
NA,NA,"GDR_18_1","4","26","3","GDR_18_1_R4N26",2017,NA,NA
"FBR2N71","gxr","GDR_18_1","4","27","1","GDR_18_1_R4N27",2017,0,18.18181818
"FBR2N71","gxr","GDR_18_1","4","27","2","GDR_18_1_R4N27",2017,0,18.18181818
"FBR2N71","gxr","GDR_18_1","4","27","3","GDR_18_1_R4N27",2017,0,18.18181818
"FBR2N72","gxr","GDR_18_1","4","28","1","GDR_18_1_R4N28",2017,0,22.22222222
"FBR2N72","gxr","GDR_18_1","4","28","2","GDR_18_1_R4N28",2017,0,22.22222222
"FBR2N72","gxr","GDR_18_1","4","28","3","GDR_18_1_R4N28",2017,0,25
"FBR2N73","gxr","GDR_18_1","4","29","1","GDR_18_1_R4N29",2017,0,25
"FBR2N73","gxr","GDR_18_1","4","29","2","GDR_18_1_R4N29",2017,0,28.57142857
"FBR2N73","gxr","GDR_18_1","4","29","3","GDR_18_1_R4N29",2017,0,25
NA,NA,"GDR_18_1","4","3","1","GDR_18_1_R4N3",2017,NA,NA
NA,NA,"GDR_18_1","4","3","2","GDR_18_1_R4N3",2017,NA,NA
NA,NA,"GDR_18_1","4","3","3","GDR_18_1_R4N3",2017,NA,NA
NA,NA,"GDR_18_1","4","30","1","GDR_18_1_R4N30",2017,NA,NA
NA,NA,"GDR_18_1","4","30","2","GDR_18_1_R4N30",2017,NA,NA
NA,NA,"GDR_18_1","4","30","3","GDR_18_1_R4N30",2017,NA,NA
"FBR2N75","gxr","GDR_18_1","4","31","1","GDR_18_1_R4N31",2017,0,25
"FBR2N75","gxr","GDR_18_1","4","31","2","GDR_18_1_R4N31",2017,0,25
"FBR2N75","gxr","GDR_18_1","4","31","3","GDR_18_1_R4N31",2017,0,NA
NA,NA,"GDR_18_1","4","32","1","GDR_18_1_R4N32",2017,NA,NA
NA,NA,"GDR_18_1","4","32","2","GDR_18_1_R4N32",2017,NA,NA
NA,NA,"GDR_18_1","4","32","3","GDR_18_1_R4N32",2017,NA,NA
NA,NA,"GDR_18_1","4","33","1","GDR_18_1_R4N33",2017,NA,NA
NA,NA,"GDR_18_1","4","33","2","GDR_18_1_R4N33",2017,NA,NA
NA,NA,"GDR_18_1","4","33","3","GDR_18_1_R4N33",2017,NA,NA
"FBR2N78","gxr","GDR_18_1","4","34","1","GDR_18_1_R4N34",2017,0,16.66666667
"FBR2N78","gxr","GDR_18_1","4","34","2","GDR_18_1_R4N34",2017,0,18.18181818
"FBR2N78","gxr","GDR_18_1","4","34","3","GDR_18_1_R4N34",2017,0,20
"FBR2N80","gxr","GDR_18_1","4","35","1","GDR_18_1_R4N35",2017,0,20
"FBR2N80","gxr","GDR_18_1","4","35","2","GDR_18_1_R4N35",2017,0,18.18181818
"FBR2N80","gxr","GDR_18_1","4","35","3","GDR_18_1_R4N35",2017,0,NA
"FBR2N81","gxr","GDR_18_1","4","36","1","GDR_18_1_R4N36",2017,0,NA
"FBR2N81","gxr","GDR_18_1","4","36","2","GDR_18_1_R4N36",2017,0,NA
"FBR2N81","gxr","GDR_18_1","4","36","3","GDR_18_1_R4N36",2017,0,NA
NA,NA,"GDR_18_1","4","37","1","GDR_18_1_R4N37",2017,NA,NA
NA,NA,"GDR_18_1","4","37","2","GDR_18_1_R4N37",2017,NA,NA
NA,NA,"GDR_18_1","4","37","3","GDR_18_1_R4N37",2017,NA,NA
"FBR2N83","gxr","GDR_18_1","4","38","1","GDR_18_1_R4N38",2017,0,20
"FBR2N83","gxr","GDR_18_1","4","38","2","GDR_18_1_R4N38",2017,0,18.18181818
"FBR2N83","gxr","GDR_18_1","4","38","3","GDR_18_1_R4N38",2017,0,22.22222222
NA,NA,"GDR_18_1","4","39","1","GDR_18_1_R4N39",2017,NA,NA
NA,NA,"GDR_18_1","4","39","2","GDR_18_1_R4N39",2017,NA,NA
NA,NA,"GDR_18_1","4","39","3","GDR_18_1_R4N39",2017,NA,NA
"FBR2N48","gxr","GDR_18_1","4","4","1","GDR_18_1_R4N4",2017,1,15.38461538
"FBR2N48","gxr","GDR_18_1","4","4","2","GDR_18_1_R4N4",2017,1,14.28571429
"FBR2N48","gxr","GDR_18_1","4","4","3","GDR_18_1_R4N4",2017,1,13.33333333
NA,NA,"GDR_18_1","4","40","1","GDR_18_1_R4N40",2017,NA,NA
NA,NA,"GDR_18_1","4","40","2","GDR_18_1_R4N40",2017,NA,NA
NA,NA,"GDR_18_1","4","40","3","GDR_18_1_R4N40",2017,NA,NA
"FBR2N86","gxr","GDR_18_1","4","41","1","GDR_18_1_R4N41",2017,1,13.33333333
"FBR2N86","gxr","GDR_18_1","4","41","2","GDR_18_1_R4N41",2017,1,11.11111111
"FBR2N86","gxr","GDR_18_1","4","41","3","GDR_18_1_R4N41",2017,1,10.52631579
"FBR2N87","gxr","GDR_18_1","4","42","1","GDR_18_1_R4N42",2017,1,14.28571429
"FBR2N87","gxr","GDR_18_1","4","42","2","GDR_18_1_R4N42",2017,1,14.28571429
"FBR2N87","gxr","GDR_18_1","4","42","3","GDR_18_1_R4N42",2017,1,15.38461538
"FBR2N88","gxr","GDR_18_1","4","43","1","GDR_18_1_R4N43",2017,0,20
"FBR2N88","gxr","GDR_18_1","4","43","2","GDR_18_1_R4N43",2017,0,20
"FBR2N88","gxr","GDR_18_1","4","43","3","GDR_18_1_R4N43",2017,0,20
"FBR2N89","gxr","GDR_18_1","4","44","1","GDR_18_1_R4N44",2017,0,14.28571429
"FBR2N89","gxr","GDR_18_1","4","44","2","GDR_18_1_R4N44",2017,0,12.5
"FBR2N89","gxr","GDR_18_1","4","44","3","GDR_18_1_R4N44",2017,0,13.33333333
"FBR2N90","gxr","GDR_18_1","4","45","1","GDR_18_1_R4N45",2017,0,22.22222222
"FBR2N90","gxr","GDR_18_1","4","45","2","GDR_18_1_R4N45",2017,0,18.18181818
"FBR2N90","gxr","GDR_18_1","4","45","3","GDR_18_1_R4N45",2017,0,20
NA,NA,"GDR_18_1","4","46","1","GDR_18_1_R4N46",2017,NA,NA
NA,NA,"GDR_18_1","4","46","2","GDR_18_1_R4N46",2017,NA,NA
NA,NA,"GDR_18_1","4","46","3","GDR_18_1_R4N46",2017,NA,NA
NA,NA,"GDR_18_1","4","47","1","GDR_18_1_R4N47",2017,NA,NA
NA,NA,"GDR_18_1","4","47","2","GDR_18_1_R4N47",2017,NA,NA
NA,NA,"GDR_18_1","4","47","3","GDR_18_1_R4N47",2017,NA,NA
"FBR2N93","gxr","GDR_18_1","4","48","1","GDR_18_1_R4N48",2017,0,22.22222222
"FBR2N93","gxr","GDR_18_1","4","48","2","GDR_18_1_R4N48",2017,0,25
"FBR2N93","gxr","GDR_18_1","4","48","3","GDR_18_1_R4N48",2017,0,25
"FBR2N94","gxr","GDR_18_1","4","49","1","GDR_18_1_R4N49",2017,0,16.66666667
"FBR2N94","gxr","GDR_18_1","4","49","2","GDR_18_1_R4N49",2017,0,16.66666667
"FBR2N94","gxr","GDR_18_1","4","49","3","GDR_18_1_R4N49",2017,0,18.18181818
NA,NA,"GDR_18_1","4","5","1","GDR_18_1_R4N5",2017,NA,NA
NA,NA,"GDR_18_1","4","5","2","GDR_18_1_R4N5",2017,NA,NA
NA,NA,"GDR_18_1","4","5","3","GDR_18_1_R4N5",2017,NA,NA
NA,NA,"GDR_18_1","4","50","1","GDR_18_1_R4N50",2017,NA,NA
NA,NA,"GDR_18_1","4","50","2","GDR_18_1_R4N50",2017,NA,NA
NA,NA,"GDR_18_1","4","50","3","GDR_18_1_R4N50",2017,NA,NA
"FBR2N50","gxr","GDR_18_1","4","6","1","GDR_18_1_R4N6",2017,1,14.28571429
"FBR2N50","gxr","GDR_18_1","4","6","2","GDR_18_1_R4N6",2017,1,14.28571429
"FBR2N50","gxr","GDR_18_1","4","6","3","GDR_18_1_R4N6",2017,1,13.33333333
"FBR2N51","gxr","GDR_18_1","4","7","1","GDR_18_1_R4N7",2017,0,25
